game_id,title,release_year,n_interactions
365090,Super Snow Fight,2015.0,5
605230,Grey Hack,2017.0,5
286880,Disney Planes,2013.0,5
701910,Dawn of a Soul,2017.0,5
654440,Isotiles - Isometric Puzzle Game,2017.0,5
314530,Aware,2015.0,5
419650,Spaghettiman,2017.0,5
728890,Cornflakestein,2017.0,5
534360,Colt Express,2016.0,5
549670,Incursion The Thing,2016.0,5
535330,Block King,2017.0,5
409530,8DAYS - PEACE IS OUR BUSINESS,2016.0,5
709380,Circularity,2017.0,5
523030,Tank Universal 2,2016.0,5
428270,Twilight City: Love as a Cure,2015.0,5
547990,Congresswolf,2016.0,5
531910,Bad Sector HDD,2015.0,5
710630,GOLDRUSHERS,2017.0,5
405530,Veer,2016.0,5
423270,ZHEROS,2016.0,5
432410,The Sacred Stone: A Story Adventure,2016.0,5
545670,Parallyzed,2017.0,5
530740,Spareware,2016.0,5
539270,Mahjong,2017.0,5
527620,Blade Tutorial: 3Ds Max 2017 and Substance Painter 2,2016.0,5
336760,Pilot Brothers,2014.0,4
41680,Death and the Fly,2011.0,4
711210,StepX,2017.0,4
372890,Red Crow Mysteries: Legion,2015.0,4
367820,Decromancer,2015.0,4
372160,Soviet Monsters: Ekranoplans,2016.0,4
336710,Supreme League of Patriots - Episode 2: Patriot Frames,2015.0,4
596140,Photo &amp; Graphic Designer 12 Steam Edition,2017.0,4
492160,3D Pool,2016.0,4
596630,Ricochet Kills: Noir,2017.0,4
596950,Rat Simulator,2017.0,4
713100,StockUp,2017.0,4
370660,Opaline,2017.0,4
450020,DAMAGE CONTROL,2016.0,4
710610,Don't Sink,2017.0,4
598860,MAGIX Video Pro X8 Steam Edition,2017.0,4
492170,Planet Driller,2016.0,4
551550,ASSASSINATION BOX,2017.0,4
592200,Super Army of Tentacles 3: The Search for Army of Tentacles 2,2017.0,4
709140,A Dream For Aaron,2017.0,4
440250,Don't Waste a Precious Minute,2017.0,4
685020,Spacecraft,2017.0,4
385580,The Empty Inn,2015.0,4
683890,Operation Sheep Defense,2017.0,4
581010,Jump Like A Pirate,2017.0,4
297410,Trace Vector,2014.0,4
581590,Retro Pinball,2017.0,4
708340,Shark Simulator,2017.0,4
502540,Cold Vengeance,2017.0,4
584770,Zup! 3 - DLC,2017.0,4
382760,Mile High Horror Shorts,2013.0,4
501740,Dropship Down,2016.0,4
405440,Ares Omega,2016.0,4
680890,Where the Money Is,2017.0,4
430290,Shmups Skill Test シューティング技能検定,2016.0,4
586520,Castle Werewolf 3D,2017.0,4
377200,Daemon Detective Gaiden,2015.0,4
587970,Dead Drop,2017.0,4
728990,Pixel Car,2017.0,4
710330,Achievement Hunter: Foxy,2017.0,4
755150,Aurora Trail,2017.0,4
527320,Defend the Highlands: World Tour,2017.0,4
678090,Symploké: La Leyenda de Gustavo Bueno (Capítulo 1),2017.0,4
677820,BusinessMan,2017.0,4
446010,CitiesCorp Concept - Build Everything on Your Own,2016.0,4
536770,THE AWKWARD STEVE DUOLOGY,2017.0,4
289240,Perimeter: Emperor's Testament,2006.0,4
355510,Crazy Belts,2016.0,4
625370,A SECOND BEFORE US,2017.0,4
313330,4x4 Dream Race,2011.0,4
267220,Line Of Defense Tactics - Tactical Advantage,2014.0,4
458700,Cursor Challenge,2016.0,4
718090,Princess.Loot.Pixel.Again x2,2017.0,4
458750,FireAlpaca SE,2016.0,4
421180,Umbra: Shadow of Death,2015.0,4
340990,Disney Bolt,2008.0,4
91810,Ancients of Ooga,2011.0,4
427040,Pitstop Challenge,2016.0,4
421870,Quatros Origins,2016.0,4
347950,Palace of Cards,2017.0,4
474730,Airship Asunder,2016.0,4
727220,Nightingale Downs,2017.0,4
638780,Reflector: Bug Hunt,2017.0,4
345340,The Grave Digger,2013.0,4
244830,Wing IDE 5,2014.0,4
531240,Max Stern,2016.0,4
21300,Gravitron 2,2008.0,4
344260,Agapan,2015.0,4
726630,Mare Nostrvm,2017.0,4
466010,Nevertales: The Beauty Within Collector's Edition,2016.0,4
651340,Shephy,2017.0,4
715840,PooSky,2017.0,4
621050,Crazy Veggies,2017.0,4
601890,PD Howler 11,2017.0,4
534680,Dolphin Up,2017.0,4
668830,Raid On Coasts,2017.0,4
578010,Australian Football Coach,2017.0,4
491240,Lil Big Invasion,2016.0,4
451210,Rocket Shooter,2016.0,4
288630,Sharpe Investigations: Death on the Seine,2014.0,4
609100,Gold Rush! 2,2017.0,4
428590,Unearthing Colossal,2016.0,4
362380,Push Me Pull You,2016.0,4
610840,JASEM: Just Another Shooter with Electronic Music,2017.0,4
453220,BrambleLash,2017.0,4
535700,3D Chess,2016.0,4
662730,MIND REFLECTION ⬛ Inside the Black Mirror Puzzle,2017.0,4
714640,Abstractanoid,2017.0,4
45420,Land It!,2016.0,4
486810,House of Snark 6-in-1 Bundle,2016.0,4
616720,Live2DViewerEX,2017.0,4
356280,Desert Law,2005.0,4
617590,Affliction,2017.0,4
486130,Best Buds vs Bad Guys,2016.0,4
618360,Aesthetic Melody,2017.0,4
618370,Rescue Quest Gold,2017.0,4
355650,Pirates vs Corsairs: Davy Jones's Gold,2013.0,4
428510,Solitaire Christmas. Match 2 Cards,2015.0,4
504450,StarSmashers,2017.0,4
44650,GT Power Pack – Expansion Pack for RACE 07,2011.0,4
688570,Romance with Chocolate - Hidden Object in Paris,2017.0,4
405810,Valzar,2015.0,4
550180,Fiber Twig: Midnight Puzzle,2016.0,4
688000,Trials of the Thief-Taker,2017.0,4
303990,Don Bradman Cricket 14 Demo,2014.0,4
405590,Stone Tales,2015.0,4
733250,Mover,2017.0,4
391100,Frizzy,2015.0,4
393970,Burning Man: Beyond Black Rock,2005.0,4
700660,Dice Tower Defense,2017.0,4
436070,Nadia Was Here,2017.0,4
556960,Lost Wing,2017.0,4
403490,Lands of Hope Redemption,2014.0,4
698310,- Occult RERaise -,2017.0,4
393290,Motorhead,1998.0,4
518440,K-On! The Movie,2011.0,4
556920,Equilibrium Of Divinity,2017.0,4
402730,Hard Surface in Zbrush: Recovery Truck,2015.0,4
688600,Lost In Purple,2017.0,4
437730,Roadclub: League Racing,2017.0,4
435780,VIOLET: Space Mission,2016.0,4
397810,Super Bomb Rush!,2017.0,4
509780,Fire Arrow Plus,2017.0,4
687600,Magic Pixel Picross,2017.0,4
523070,Black Forest,2016.0,4
399900,Mad Snowboarding,2015.0,4
707600,Achievement Hunter: Dogger,2017.0,4
328650,Knight of the Hamsters,2015.0,4
566940,Claws &amp; Feathers 2,2016.0,4
746570,Box Looter 2018,2017.0,4
522990,Spell Casting: Meowgically Enhanced Edition,2016.0,4
439640,ROAD TO NINJA -NARUTO THE MOVIE-,2012.0,4
433660,Blockpocalypse,2016.0,4
729670,Wanderlust,2017.0,4
516920,Veilia,2016.0,4
395640,Velocity Stream,2015.0,4
321880,Aveyond 3-3: The Lost Orb,2015.0,4
547880,Alien Invasion Tower Defense,2016.0,4
564810,Ticket,2016.0,3
668730,Legends Of Iona RPG,2017.0,3
350800,Cannibal,2015.0,3
420370,Gravity Island,2016.0,3
604040,Legion Tale,2017.0,3
364700,Dawn of the Plow,2015.0,3
364480,Red Goblin: Cursed Forest,2015.0,3
566320,An Octonaut Odyssey,2017.0,3
351420,Veteran Combat,2015.0,3
564700,Scar of the Doll,2017.0,3
604010,Chimpology,2017.0,3
336770,Pilot Brothers 2,2014.0,3
364100,Space Robot Samurai Zombie Slayer,2015.0,3
667920,Survival Tycoon™,2017.0,3
491660,Assault on the Necrospire,2017.0,3
419500,Red Game Without A Great Name,2015.0,3
667760,Super Lumi Live,2017.0,3
565110,Mobile Astro,2016.0,3
718180,Super Dungeon Boy,2017.0,3
511500,Nanuleu,2016.0,3
403010,The Ultimate Showdown,2015.0,3
730030,Ultimate Spinner Simulator - Unstress Yourself,2017.0,3
504500,Hover Havoc,2016.0,3
365730,Gilbert Goodmate and the Mushroom of Phungoria,2001.0,3
397360,Magician's Apprentice,2015.0,3
451140,Drawn®: Dark Flight™ Collector's Edition,2016.0,3
666200,Of Guards and Thieves - Map Workshop,2017.0,3
433120,Crash Landing,2016.0,3
424870,Threads of Destiny,2015.0,3
363900,Super Goo Goo,2015.0,3
451800,End Of The Mine,2016.0,3
528180,Agricola: All Creatures Big and Small,2017.0,3
698980,sWORD MASTER,2017.0,3
434270,Parasite,2016.0,3
699240,Keyboard Killers,2017.0,3
340400,Lucid Awakening 2,2015.0,3
27200,Summer Athletics,2008.0,3
561120,Disney's The Lion King,1994.0,3
703090,冒险之路(Adventure Road),2017.0,3
398940,Respawn Man,2015.0,3
619470,Boss Defiance,2017.0,3
558490,Crossroad Mysteries: The Broken Deal,2017.0,3
353300,Rooftop Cop,2015.0,3
703070,ZOMBIE CAR MASSACRE 💀,2017.0,3
622020,ATV Drift &amp; Tricks,2017.0,3
457370,Alexa's Wild Night,2017.0,3
456980,Parallels Cross,2016.0,3
658400,Baseball Mogul 2017,2017.0,3
623930,Solaria Moon,2017.0,3
624060,Shattered Steel,1996.0,3
278510,JUDGEMENT SILVERSWORD - Resurrection -,2015.0,3
458360,eMedia Piano and Keyboard Method,2016.0,3
487040,88 Heroes,2017.0,3
662640,Wizhood,2017.0,3
536450,Vzerthos: The Heir of Thunder,2017.0,3
397850,Sonder. Episode ONE,2017.0,3
512940,Table Top Racing: World Tour - Tropical Ice Pack,2016.0,3
513960,Galactic Fighters,2016.0,3
36150,Westward Collection,2009.0,3
768430,Scary House,2017.0,3
514170,18 Wheels of Steel: Convoy,2005.0,3
657470,Take Off - The Flight Simulator,2017.0,3
489220,Unforgiving Trials: The Darkest Crusade,2016.0,3
358230,Paganitzu,1991.0,3
535440,WAR7,2016.0,3
406670,Impossible Geometry,2016.0,3
454430,Crystal Chip Collector,2014.0,3
661800,Mad Muzzles,2017.0,3
314050,Spheritis,2015.0,3
340130,Moorhuhn Invasion (Crazy Chicken Invasion),2015.0,3
266980,The Labyrinth of Time,1993.0,3
715430,Going Astray,2017.0,3
408240,Slime Jumper,2016.0,3
340680,Bunny Bash,2016.0,3
396450,One-eyed Jak,2016.0,3
655630,Paddle Battle,2017.0,3
546330,SPACE MOUSE 35th Anniversary edition,2016.0,3
525660,Moonlit Mayhem™,2016.0,3
433570,Side Quest,2016.0,3
444520,Leave Me Alone: A Trip To Hell,2016.0,3
754040,Piggy Poggy Pog,2017.0,3
430230,Grass Max,2016.0,3
640560,Masamune-kun's Revenge,2017.0,3
587770,4x4 Road Race,2017.0,3
574850,Hardnoid,2017.0,3
4100,Poker Superstars II,2006.0,3
548130,Scribble Ships,2017.0,3
509450,Colony,2016.0,3
576060,Faraway Islands,2017.0,3
756260,Kingdom Defense,2017.0,3
654810,A Snake's Tale,2017.0,3
375000,Icarus-X: Tides of Fire,2015.0,3
644550,Mysteries of Fence,2017.0,3
751390,GoPlay Editor - Amazing Game Recorder &amp; Video Editor,2017.0,3
502780,Avalon: The Journey Begins,2017.0,3
521940,Space Incident,2016.0,3
20200,Galactic Bowling,2008.0,3
682730,Hearing,2017.0,3
582530,Wacky Spores: The Chase,2017.0,3
747770,Super Shoot Owl,2017.0,3
343430,Hypnosis,2015.0,3
708890,BEATris,2017.0,3
383020,a Family of Grave Diggers,2016.0,3
655130,LSDriver 2,2017.0,3
433210,Rhino's Rage,2015.0,3
508940,Escape Lizards,2017.0,3
438220,Castle Heist: Chapter 1,2016.0,3
432270,No Seat?,2016.0,3
552390,Druid,2017.0,3
38110,Build-A-Lot 4: Power Source,2009.0,3
701800,Triplicata,2017.0,3
38070,Coconut Queen,2009.0,3
655660,Screaming Eagles,2017.0,3
572700,Nancy Drew®: Sea of Darkness,2015.0,3
318560,Unlimited Escape 2,2015.0,3
648750,Tokaido,2017.0,3
290440,QUALIA 3: Multi Agent,2014.0,3
335310,Eisenbahn X,2015.0,3
509820,Super Grav,2016.0,3
429260,Super Intergalactic Gang,2016.0,3
540230,Civil War: 1861,2017.0,3
686110,Robot Heroes,2017.0,3
694480,DEFENDERS OF THE FALLEN ISLAND,2017.0,3
631530,Fight or Die 2,2017.0,3
726070,Hidden Object - Sweet Home,2017.0,3
450650,Polyology,2016.0,3
552120,Orbit - Playing with Gravity,2016.0,3
368880,Mystery Maze Of Balthasar Castle,2015.0,3
567780,Satellite Repairman,2017.0,3
598940,Doodle Mafia,2017.0,3
322130,Disney Princess: Enchanted Journey,2007.0,3
572240,Snake 3D Adventures,2017.0,3
546790,Comit the Astrodian,2016.0,3
719110,Imperil,2017.0,3
592060,Sons of Triskelion,2017.0,3
374680,Tiki Galore,2015.0,3
374630,Mactabilis,2011.0,3
710480,Extreme Real Reality HD Remix,2014.0,3
757330,qop 2,2017.0,3
677790,SOULS,2017.0,3
246820,Jeklynn Heights,2016.0,3
503650,Fenimore Fillmore: The Westerner,2017.0,3
495010,Ranger of the jungle,2016.0,3
592270,Neko Navy,2017.0,3
393860,Smoots World Cup Tennis,2016.0,3
518460,Fate/stay night: Unlimited Blade Works,2016.0,3
494660,Android John,2016.0,3
690400,Rainbow Step,2017.0,3
250360,MovieWriterPro,2013.0,3
652800,Sojourner,2017.0,3
524240,STONEBOND: The Gargoyle's Domain,2017.0,3
721740,Sea Of Fatness: Save Humanity Together,2017.0,2
654490,Fable Rush,2017.0,2
654830,Athopiu - The Final Rebirth of Hopeless Incarnate,2017.0,2
732950,Pairs,2017.0,2
702200,Lost with Dinosaurs,2017.0,2
701890,Starzine,2017.0,2
655440,Panzer Killer,2007.0,2
701720,2D Neon Cube,2017.0,2
732030,Pimiko Plus,2017.0,2
700560,Druid's Tale: Crystal Cave,2017.0,2
656310,Dracula's Library,2017.0,2
656710,Dark Snow,2017.0,2
699830,Dummy Life,2017.0,2
656900,RHEM I SE: The Mysterious Land,2017.0,2
262510,CRIMSON ROOM® DECADE,2016.0,2
733460,First Feudal,2017.0,2
718320,FoxyLand,2017.0,2
312240,SEAL Team 12,2012.0,2
729570,222 Hearts,2017.0,2
717190,Super Dungeon Master,2017.0,2
716890,Liquidator,2017.0,2
756870,Anubis Dungeon,2017.0,2
678450,Full-On Paintball,2017.0,2
690000,Slimebrawl,2017.0,2
754780,AppleSnake2,2017.0,2
678670,Best Time Kill,2017.0,2
754120,Ninja Stealth 3,2017.0,2
709790,The Red Front,2017.0,2
678870,EatWell,2017.0,2
745400,Kebab it Up!,2018.0,2
680120,The Moon Night,2017.0,2
291610,Growing Pains,2014.0,2
681910,Plandzz,2017.0,2
749570,Plandzz 2,2017.0,2
746390,"PlayClaw 6 - Game Recording, Streaming, Overlays",2017.0,2
682350,Gnome Light,2017.0,2
708830,The Armament Project,2017.0,2
682630,Box Maze 2 : Agent Cubert,2017.0,2
707410,Marvelous Designer 7 For Steam,2017.0,2
707860,The Power Factory,2017.0,2
746490,Happy Santa,2017.0,2
684130,Crimson Tide: Operation Online,2017.0,2
684430,JU,2017.0,2
684820,Singularity Roller,2017.0,2
707770,Tactics 2: War,2017.0,2
686090,Bloodlines of Prima,2017.0,2
685800,Tough Story: Big Hell,2017.0,2
685130,Radar Defense,2017.0,2
690280,ASMR Universe 2,2017.0,2
676910,Magic Potion Destroyer,2017.0,2
728670,Maze Up!,2017.0,2
728050,❂ Heroes of Hexaluga ❂,2017.0,2
658750,Planet 2117,2017.0,2
658790,Samurai Riot,2017.0,2
704370,Water Pipeline,2017.0,2
661030,Aliens&amp;Asteroids,2017.0,2
661180,Simplefield,2017.0,2
698330,Z Runaway,2017.0,2
662690,Fos,2017.0,2
697850,FPS - Fun Puzzle Shooter,2017.0,2
663060,Cycle (轮回),2017.0,2
664350,German Fortress 3D,2017.0,2
664510,Infernal Racket,2017.0,2
666070,Grav Grav Gravity,2017.0,2
668890,Hiking Simulator 2017,2017.0,2
759650,Christmas Puzzle 3,2017.0,2
669280,Les Quatre Alices,2017.0,2
670910,AHTS Ship Simulator,2017.0,2
713590,Hidden Object - Food,2017.0,2
712380,Temple Escape,2017.0,2
766700,PearsAndGrayWitch,2018.0,2
695010,Sentient Noir: the Dark and Dank,2017.0,2
711720,Fade Away,2017.0,2
324360,TOTM,2015.0,2
676000,Bloody Mice,2017.0,2
334100,Extreme Exorcism,2015.0,2
690710,HEIANKYO ALIEN / 平安京エイリアン,2017.0,2
760750,Game of Life,2017.0,2
667340,Anxiety,2017.0,2
467350,Leveron Space,2016.0,2
555820,Grim Facade: Mystery of Venice Collector’s Edition,2016.0,2
403460,SkyScrappers,2015.0,2
565600,Christmas Stories: Nutcracker Collector's Edition,2016.0,2
565330,Twisted,2017.0,2
397670,Run Run And Die,2015.0,2
563390,Children of the Galaxy,2017.0,2
398260,Eyestorm,2016.0,2
563200,Slay,2016.0,2
562680,The Wizards Who Fell In A Hole,2016.0,2
398920,Tisnart Tiles,2015.0,2
560710,Leap Up no jutsu,2016.0,2
402910,Undead Blackout,2017.0,2
556130,"Drones, The Human Condition",2016.0,2
555370,1812: The Invasion of Canada,2017.0,2
542280,Happy Maze,2016.0,2
553780,ARK BOX Unlimited,2016.0,2
552800,Swingin Swiggins,2016.0,2
404460,Melter Man,2015.0,2
550930,Rocket Craze 3D,2016.0,2
549510,Robotpencil Presents: Art of Speed Painting,2016.0,2
549190,Fetch™,2017.0,2
545920,Hunting Unlimited 4,2006.0,2
411870,Discovering Colors - Animals,2016.0,2
412370,Parallels,2015.0,2
544630,River City Melee : Battle Royal Special,2017.0,2
412760,Revolve,2017.0,2
395940,Scribbled Arena,2017.0,2
568400,Depths of Limbo,2017.0,2
569520,The Mine,2016.0,2
394010,The Contact,2016.0,2
592350,Nvil,2017.0,2
373820,Soccer Pinball Thrills,2015.0,2
589410,Dammerlicht,2016.0,2
377250,Subaeria,2015.0,2
378570,Robo Miner,2013.0,2
586480,Detective Noir,2017.0,2
586470,Casino Noir,2017.0,2
379520,DELTAZEAL,2015.0,2
38120,Farm Frenzy,2007.0,2
581840,Caliper,2017.0,2
581430,Triangle,2017.0,2
384890,Hack Run ZERO,2015.0,2
579920,Swatcher,2017.0,2
386630,Nirvana: The First Travel,2015.0,2
387570,King of Herrings,2015.0,2
577000,Witchcraft,2017.0,2
576660,Snake Party,2017.0,2
575870,Call to 10,2017.0,2
391290,DeathCrank,2016.0,2
572800,Izetta: The Last Witch,2017.0,2
572760,Holiday Bonus GOLD,2016.0,2
391960,Super Mega Bob,2015.0,2
570090,articy:draft 3,2017.0,2
413940,Robotpencil Presents: Design Core Principles,2015.0,2
416560,The Hunger Games: Catching Fire,2013.0,2
373000,Family Tree Heritage Platinum 9,2015.0,2
454700,Shiny Gauntlet,2015.0,2
445210,Tiny Knight,2016.0,2
496440,The Challenge,2016.0,2
446430,Doctor Watson - Treasure Island,2016.0,2
446450,Blaster Simulator,2016.0,2
495750,Reckpunk,2014.0,2
493980,Green Ranch,2016.0,2
449350,Backstreets of the Mind,2016.0,2
450710,CyberLink PowerDVD 16 Ultra,2016.0,2
452930,Insane,2016.0,2
487380,Tetradecagon,2016.0,2
454630,Button Frenzy,2016.0,2
456130,Space Scaven,2016.0,2
417480,Marcus Level,2016.0,2
480410,Mitch: Berry Challenge,2016.0,2
479150,BoX -containment-,2016.0,2
459630,R.C. Bot Inc.,2016.0,2
475620,MOAI 4: Terra Incognita Collector’s Edition,2016.0,2
463010,One Way Flight,2016.0,2
463240,Magma Chamber,,2
473480,Miko Mole,2016.0,2
463750,Kindred Spirits on the Roof Drama CD Vol.1,2016.0,2
47110,Escape From Paradise,2007.0,2
466020,Off the Record: The Linden Shades Collector's Edition,2016.0,2
468900,3D Sprite Renderer,2016.0,2
496930,Sumeru,2016.0,2
444950,Let's Eat! Seaside Cafe,2016.0,2
501310,Venture Forth,2017.0,2
501620,CyberLink PowerDirector 15 Ultimate,2016.0,2
419000,Relic Alone,2015.0,2
535260,Save Home,2016.0,2
420970,RoBoRumble,1998.0,2
533890,ReBoot,2016.0,2
532660,Exteria,2016.0,2
530370,Warlock's Tower,2017.0,2
426360,Blind Swordsman: Zatoichi,2004.0,2
427610,NC Tower Defense 2,2017.0,2
428130,Walk The Light,2016.0,2
428920,WinKings,2016.0,2
42940,Elven Legacy: Siege,2009.0,2
525740,Slashy Hero,2016.0,2
521830,H.I.S.T.O.R.Y T.O.R.C.H.K.A,2017.0,2
521550,Monkey King: Hero Is Back,2016.0,2
516410,Football Blitz,2017.0,2
515890,Marty Thinks 4D,2017.0,2
514640,TankYou!,2016.0,2
514200,Mythic Victory Arena,2016.0,2
511070,MANIC MINERS,2016.0,2
437240,Apocalypse Now Redux,2010.0,2
509390,GalaxIverse,2016.0,2
508910,"Deus Ex Machina, Game of the Year, 30th Anniversary Collector’s Edition",2016.0,2
441190,Vampire,2013.0,2
37370,TriJinx: A Kristine Kross Mystery™,2007.0,2
372150,Yasai Ninja,2015.0,2
603840,Randall,2017.0,2
612890,Link Twin,2017.0,2
645780,Robot Pirates,2017.0,2
36130,Tradewinds Caravans + Odyssey Pack,2009.0,2
603290,GRUZCHIK,2017.0,2
361100,Slashers: The Power Battle,2017.0,2
600920,Orange,2017.0,2
348840,UFHO2,2014.0,2
620580,Calico &amp; Co.,2017.0,2
632380,Bionic Attack,2017.0,2
600960,Twin Star Exorcists,2017.0,2
623160,Zombie Solitaire 2 Chapter 1,2017.0,2
367660,UfoPilot : Astro-Creeps Elite,2015.0,2
601180,Doug and Lily,2017.0,2
613010,Secret in Story,2017.0,2
638060,Majestic Trials,2017.0,2
367050,Vindicator: Uprising,2015.0,2
602080,Solaroids: Prologue,2017.0,2
602170,Planet of Mubu,2017.0,2
603080,Chronicles of a Dark Lord: Tides of Fate Remastered,2017.0,2
343020,MagNets,2015.0,2
343250,Gene,2015.0,2
467170,Subterrarium,2016.0,2
364720,Reagan Gorbachev,2016.0,2
626290,Big Order,2017.0,2
597910,Quantum Engine,2017.0,2
362030,Mysteries &amp; Nightmares: Morgiana,2015.0,2
651520,Castle Defender,2017.0,2
651010,Nurbits,2017.0,2
358420,Xenophage: Alien Bloodsport,1995.0,2
600250,Art of Guile,2017.0,2
616640,B-12: Brantisky Mk. 12,2017.0,2
608760,Doodle Devil,2017.0,2
606050,Gump Runner,2017.0,2
596470,Cartesian,2017.0,2
517660,Drop Out 0,2016.0,1
624780,Cornflower Corbin,2017.0,1
657500,Hold the Line: The American Revolution,2017.0,1
433580,Timelapse,1996.0,1
626430,The Highschool Life of Fudanshi,2017.0,1
739990,Lucky Panda,2017.0,1
733610,Tales of Winds: Tomb of the Sol Empire,2017.0,1
658610,位面穿越者-三国传(A Bit Crosser-Three Kingdoms),2017.0,1
740730,Station Commander,2017.0,1
516960,B.C.E.,2017.0,1
735930,Fox Spirit Matchmaker,2017.0,1
735950,In Another World With My Smartphone,2017.0,1
434700,Forgotten Ball,2016.0,1
736000,The Reflection,2017.0,1
518200,Stand Up Empire,2016.0,1
736430,Clicker bAdventure,2017.0,1
740150,"Burn, Clown, Burn!",2017.0,1
733190,JellyNoid,2017.0,1
729840,Doug Stanhope's The Unbookables,2017.0,1
521140,King Machine,2016.0,1
725080,Fearful Symmetry &amp; The Cursed Prince,2017.0,1
426470,Kill Bill: Volume 1,2004.0,1
618070,Jet Buster,2017.0,1
726330,Ocean's Crabellum,2017.0,1
425900,Adventure Lamp,2016.0,1
726060,CAR THIEF SIMULATOR 2017,2017.0,1
725500,Pereulok: The Series,2017.0,1
724570,MAZ!,2017.0,1
727390,Soldier of Failure,2017.0,1
724520,Magilore,2017.0,1
529580,Kyurinaga's Revenge,2016.0,1
530300,Slymes,2016.0,1
722670,Chinese Chess/ Elephant Game: 象棋/ 中国象棋/ 中國象棋,2017.0,1
721470,Snake Treasure Chest,2017.0,1
720850,Blasteron,2017.0,1
356110,Box Out!,2015.0,1
727460,Magic Tower,2017.0,1
658630,Anonymous ME,2017.0,1
522900,When It Hits the Fan,2017.0,1
521680,Bandit Kings of Ancient China / 水滸伝・天命の誓い,2017.0,1
622540,The Frost,2017.0,1
730120,Micro Miners,2017.0,1
522010,Lost Crew,2016.0,1
522050,Torsion,2016.0,1
627410,BlackEye,2017.0,1
523340,Hakuoki Movie 1 ~ Wild Dance of Kyoto,2013.0,1
659460,RiotZ,2017.0,1
729390,Debris Infinity,2017.0,1
525860,Garden Wars,2016.0,1
305700,Infinite Scuba®,2017.0,1
620050,Start10,2017.0,1
658800,Fantasy Mosaics 16: Six Colors in Wonderland,2016.0,1
527890,Shop-n-Spree: Shopping Paradise,2016.0,1
744390,"Yago, the Coquerrestrial",2017.0,1
372980,MasterCook 15,2015.0,1
744440,The Breeding: The Fog,2017.0,1
645440,Tearstone,2011.0,1
451700,Secrets of Deep Earth Shrine,2016.0,1
773900,Love Live! The School Idol Movie,2017.0,1
288610,Kingdom Tales 2,2014.0,1
655180,ThinkAhead,2017.0,1
488330,Highway to the Moon,2016.0,1
286790,Falcon A.T.,1988.0,1
487420,Space Radiance,2016.0,1
645690,Fantasia of the Wind - 风之幻想曲,2017.0,1
285670,Galactic Command Echo Squad SE,2014.0,1
454480,Break Through: Artificial Maze,2016.0,1
486670,Easy French™ Platinum,2017.0,1
342430,From Bedrooms to Billions,2015.0,1
458450,GAIN,2016.0,1
647080,Haunted Halls: Green Hills Sanitarium Collector's Edition,2017.0,1
649170,The Seasons,2017.0,1
477140,SparkDimension,2016.0,1
476670,Emberdoom,2017.0,1
461280,Missileman Origins,2017.0,1
654390,Dialogue: A Writer's Story,2017.0,1
653770,The First Time I Died,2017.0,1
463450,Bipolar Game,2016.0,1
653760,Crushing Blow,2017.0,1
465920,Echoes of the Past: The Revenge of the Witch Collector's Edition,2016.0,1
653420,Danchigai,2017.0,1
470890,WarFire,2016.0,1
465960,Farm Tribe,2016.0,1
651970,NEON GALAXY,2017.0,1
652520,MarionetteAI,2017.0,1
467120,Rising Runner,2015.0,1
491700,Gotta Go,2017.0,1
492830,Throne Rushers,2016.0,1
744720,The Silence Outside,2017.0,1
644680,"Libra of the Vampire Princess: Lycoris &amp; Aoi in ""The Promise"" PLUS Iris in ""Homeworld""",2017.0,1
745060,Hunter of antiques,2017.0,1
745180,Bike of the Wild,2017.0,1
438090,Defend Felinearth,2016.0,1
746090,Breath of Warfare,2017.0,1
657300,Party Crashers,2017.0,1
507270,Lily´s Epic Quest,2016.0,1
506470,Quip Anomaly,2016.0,1
720630,Space Leprechaun,2017.0,1
503020,Personal Gold: An Underdog Story,2015.0,1
628120,NOBUNAGA’S AMBITION: Ranseiki with Power Up Kit / 信長の野望・嵐世記 with パワーアップキット,2017.0,1
748530,Unite Cell,2017.0,1
629080,Beyond: Light Advent Collector's Edition,2017.0,1
749710,Imperi,2017.0,1
501600,CyberLink PhotoDirector 8 Deluxe,2017.0,1
501500,Black Moon Chronicles,1999.0,1
752710,Infinity Trip,2017.0,1
629150,Making of Furi,2017.0,1
753240,CG the Seven Virus Knights,2017.0,1
632050,The Village,2017.0,1
341010,Pluck,2015.0,1
445550,Watson's Watch,2016.0,1
635430,Blue Angels Aerobatic Flight Simulator,2017.0,1
655710,tick-hunter,2017.0,1
757860,Elbub,2017.0,1
758350,Sea Smackdown,2017.0,1
640540,Chain Chronicle,2017.0,1
759920,Souland,2017.0,1
448550,Minimal,2016.0,1
449160,Land it Rocket,2017.0,1
720640,La Aventura De Axel,2017.0,1
533630,Fight Me Bro!,2017.0,1
719550,Puzzler,2017.0,1
685230,Aliens X,2017.0,1
577150,ICEBOX: Speedgunner,2017.0,1
686940,Captivus,2017.0,1
389250,Planet Alcatraz 2,2008.0,1
575800,Arizona Rose and the Pharaohs' Riddles,2017.0,1
575760,Project: R.E.B.O.O.T 2,2017.0,1
669310,Brave Path,2017.0,1
689180,Trivia Vault: 1980's Trivia,2017.0,1
572740,Nancy Drew®: The Secret of Shadow Ranch,2004.0,1
602560,Forged Adventure,2017.0,1
571330,Idioctopus,2017.0,1
668800,OtterBash,2017.0,1
