game_id,num_interactions,publisher,genres,title,release_date,tags,price,specs,developer
657300,1,Giant Margarita,"['Indie', 'Racing', 'Early Access']",Party Crashers,2017-10-26,"['Early Access', 'Indie', 'Racing']",9.99,"['Multi-player', 'Local Multi-Player', 'Shared/Split Screen', 'Full controller support']",Giant Margarita
657470,3,astragon Entertainment GmbH,['Simulation'],Take Off - The Flight Simulator,2017-10-10,['Simulation'],6.99,"['Single-player', 'Partial Controller Support']",Jujubee S.A.
657500,1,HexWar Games,['Strategy'],Hold the Line: The American Revolution,2017-08-18,['Strategy'],14.99,['Single-player'],HexWar Games
657990,24,Ferullo Gaming,"['Action', 'Adventure', 'Indie', 'Early Access']",Crafting Dead,2017-08-18,"['Early Access', 'Adventure', 'Action', 'Indie', 'Survival', 'Multiplayer', 'Zombies', 'Crafting', 'Voxel']",9.99,"['Single-player', 'Online Multi-Player']",Ferullo Gaming
658400,3,"Sports Mogul, Inc.","['Casual', 'Simulation', 'Sports', 'Strategy']",Baseball Mogul 2017,2017-04-03,"['Strategy', 'Simulation', 'Sports', 'Casual', 'Management']",29.99,['Single-player'],"Sports Mogul, Inc."
658610,1,singi,"['RPG', 'Strategy']",位面穿越者-三国传(A Bit Crosser-Three Kingdoms),2017-07-17,"['RPG', 'Strategy', 'RPGMaker']",1.99,"['Single-player', 'Steam Achievements']",singi
658630,1,Chengdu longyuan Network Technology Co.Ltd,"['Action', 'RPG', 'Early Access']",Anonymous ME,2017-10-13,"['Early Access', 'Action', 'RPG', 'Female Protagonist']",6.99,"['Single-player', 'Partial Controller Support', 'Steam Cloud']",RKTime
658660,7,Dev Arc,"['Indie', 'Simulation', 'Strategy']",Way of Defector,2017-12-12,"['Strategy', 'Indie', 'Simulation']",2.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Dev Arc
658750,2,Enjoy Games,"['Adventure', 'Indie']",Planet 2117,2017-07-13,"['Adventure', 'Indie', 'Platformer']",3.99,"['Single-player', 'Full controller support']",Versus System
658790,2,Wako Factory,"['Action', 'Adventure', 'Indie']",Samurai Riot,2017-09-13,"['Adventure', 'Action', 'Indie', ""Beat 'em up"", '2D']",14.99,"['Single-player', 'Local Multi-Player', 'Local Co-op', 'Shared/Split Screen', 'Full controller support', 'Steam Cloud']",Wako Factory
658800,1,Andy Jurko,"['Casual', 'Indie']",Fantasy Mosaics 16: Six Colors in Wonderland,2016-07-06,"['Indie', 'Casual']",9.99,['Single-player'],Andy Jurko
659460,1,Triple Rush Games,"['Action', 'Indie', 'Massively Multiplayer']",RiotZ,2017-06-30,"['Indie', 'Action', 'Massively Multiplayer', 'Zombies']",3.99,"['Online Multi-Player', 'Steam Achievements']",Triple Rush Games
659900,28,Munchkin's Lair,"['Free to Play', 'Indie', 'Strategy']",Aetherspace,2017-07-03,"['Free to Play', 'Indie', 'Strategy', 'Space']",Free To Play,"['Single-player', 'Online Multi-Player', 'Cross-Platform Multiplayer']",Munchkin's Lair
661030,2,crowgames UG (haftungsbeschränkt),"['Action', 'Casual', 'Indie', 'Early Access']",Aliens&amp;Asteroids,2017-08-28,"['Early Access', 'Casual', 'Indie', 'Action', 'Space', 'Bullet Hell', 'Aliens', 'Fast-Paced', 'Singleplayer']",0.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards']",crowgames UG (haftungsbeschränkt)
661050,1,YounGen Tech,"['Action', 'Casual', 'Indie', 'Early Access']",Quadrablaze,2017-12-20,"['Early Access', 'Action', 'Indie', 'Casual']",4.99,"['Single-player', 'Partial Controller Support']",YounGen Tech
661180,2,Ragnar,"['Action', 'Indie']",Simplefield,2017-07-31,"['Action', 'Indie']",9.99,['Online Multi-Player'],M&amp;H Soft
661430,9,Pony,"['Casual', 'Indie']",LineWay,2017-06-20,"['Casual', 'Indie', 'Puzzle', 'Minimalist', 'Relaxing', 'Singleplayer']",0.99,"['Single-player', 'Steam Achievements']",Pony
661600,1,Atriagames,"['Adventure', 'Casual', 'Indie']",Ambers BOOM,2017-08-27,"['Adventure', 'Indie', 'Casual']",1.99,['Single-player'],MetamorphoGames
661620,1,Atriagames,"['Adventure', 'Indie']",Randomizator,2017-10-05,"['Indie', 'Adventure', 'Platformer', '2D']",2.99,['Single-player'],MetamorphoGames
661800,3,hallunazigames,"['Casual', 'Indie', 'Strategy']",Mad Muzzles,2017-07-19,"['Strategy', 'Indie', 'Casual', 'Match 3']",0.99,"['Single-player', 'Steam Achievements']",hallunazigames
661810,10,EHTechnology,"['Action', 'Casual', 'Indie', 'Strategy']",ElectricScribe,2017-07-19,"['Strategy', 'Action', 'Indie', 'Casual']",0.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",hallunazigames
661960,9,FX Games,"['Free to Play', 'Massively Multiplayer', 'Strategy']",Dragon Lords: 3D Strategy,2017-01-01,"['Free to Play', 'Strategy', 'Massively Multiplayer']",Free to Play,"['Online Multi-Player', 'Cross-Platform Multiplayer', 'Steam Achievements', 'In-App Purchases', 'Steam Leaderboards', 'Steam Turn Notifications']",FX Games
662200,1,"Lozange Lab, WhisperGames","['Casual', 'Indie', 'Strategy']",Swim Out,2017-09-14,"['Casual', 'Strategy', 'Indie', 'Puzzle', 'Turn-Based', 'Relaxing', 'Colorful', 'Turn-Based Strategy', 'Atmospheric', '2D', 'Singleplayer', 'Stylized', 'Top-Down', 'Replay Value', 'Controller', 'Difficult', 'Family Friendly', 'Touch-Friendly', 'Minimalist', 'Cute']",5.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Lozange Lab
662210,37,Crankage Games,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Metal as Phuk,2017-07-13,"['Adventure', 'Indie', 'Casual', 'Gore', 'Violent', 'RPG', 'Strategy', 'Action', 'Sexual Content', 'RPGMaker', 'Dark Comedy', 'Comedy', 'Funny', 'Memes']",4.99,"['Single-player', 'Steam Achievements', 'Full controller support']",Crankage Games
662390,1,Cheat Code Studios,"['Adventure', 'Casual']",Squish and the Corrupted Crystal,2017-08-08,"['Adventure', 'Casual', 'Platformer']",14.99,"['Single-player', 'Full controller support']",Cheat Code Studios
662640,3,Rakarnov Studios,"['Adventure', 'Indie']",Wizhood,2017-07-28,"['Adventure', 'Indie', 'Platformer', '2D', 'Shooter']",1.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']","Vuthax,Rakarnov Studios"
662690,2,Plaidman Games,['Indie'],Fos,2017-06-29,"['Indie', '2D', 'Runner', 'Pixel Graphics', 'Platformer']",0.99,"['Single-player', 'Steam Achievements']",Plaidman Games
662730,4,DRUNKEN APES,"['Casual', 'Indie']",MIND REFLECTION ⬛ Inside the Black Mirror Puzzle,2017-07-11,"['Indie', 'Casual', '2D', 'Level Editor', 'Dark', 'Atmospheric', 'Minimalist', 'Sandbox', 'Difficult', 'Action', 'Surreal', 'Puzzle-Platformer', 'Relaxing', 'Puzzle', 'Mystery', 'Singleplayer', 'Physics', 'Replay Value']",2.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards']",DRUNKEN APES
662920,8,Tailwind Games,"['Action', 'Indie', 'Strategy']",WESTSLINGERS,2017-08-21,"['Action', 'Indie', 'Strategy', 'Real Time Tactics', 'Tactical', 'Western']",14.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Tailwind Games
663060,2,Yaka,"['Indie', 'Simulation']",Cycle (轮回),2017-07-24,"['Indie', 'Simulation', 'Anime', 'Visual Novel']",0.99,"['Single-player', 'Steam Cloud']",Yaka
663100,1,Hellride Games,"['Action', 'Indie', 'Simulation', 'Early Access']",Thrust &amp; Shoot : Flight School,2017-08-01,"['Early Access', 'Indie', 'Action', 'Simulation', 'Space', 'Space Sim']",4.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Hellride Games
663240,13,Gamechuck,"['Adventure', 'Casual', 'Indie']",All You Can Eat,2017-07-13,"['Adventure', 'Casual', 'Indie', 'Point & Click', 'Comic Book', 'Singleplayer', 'Comedy', 'Funny']",1.99,"['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud', 'Stats', 'Commentary available']",Gamechuck
664000,20,SuperSixStudios,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",HammerHelm,2017-07-27,"['Early Access', 'Adventure', 'Simulation', 'RPG', 'Indie', 'Base Building', 'City Builder', 'Crafting']",14.99,"['Single-player', 'Steam Achievements']",SuperSixStudios
664340,1,BernhardP,"['Indie', 'RPG']",Indeep | The casual dungeon crawler,2017-08-17,"['RPG', 'Indie', 'Dungeon Crawler', 'Fantasy']",2.99,"['Single-player', 'Steam Achievements']",BernhardP
664350,2,Ghost_RUS Games,"['Action', 'Indie']",German Fortress 3D,2017-07-15,"['Indie', 'Action']",2.99,['Single-player'],"Nikita ""Ghost_RUS"""
664510,2,Game Soup LLC,"['Action', 'Indie']",Infernal Racket,2017-10-20,"['Indie', 'Action', '2D', 'Platformer', 'Difficult', 'Funny', 'Arcade', 'Replay Value', 'Rogue-like', 'Rogue-lite', 'Fast-Paced', 'Colorful']",7.99,"['Single-player', 'Steam Achievements', 'Full controller support']",Game Soup LLC
664650,12,Canuck Play Inc.,"['Indie', 'Sports']",Canadian Football 2017,2017-07-26,"['Indie', 'Sports', 'Football']",15.99,"['Single-player', 'Local Multi-Player', 'Partial Controller Support']",Canuck Play Inc.
664750,17,Sludj Games,"['Action', 'Adventure', 'Indie', 'Simulation', 'Early Access']",Wrongworld,2017-08-22,"['Early Access', 'Action', 'Adventure', 'Indie', 'Simulation', 'Survival', 'Funny', 'Open World', 'Crafting', 'Exploration', 'Replay Value', 'Rogue-like', 'Perma Death', 'Singleplayer', 'Building', 'Sandbox', 'Cute']",19.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",Sludj Games
665830,1,,,Level Up,2010-08-17,"['Short', 'Movie', 'Comedy']",1.99,['Captions available'],
666050,1,Alawar Entertainment,"['Adventure', 'Casual', 'Indie', 'Strategy']",Rescue Team 7,2017-05-14,"['Casual', 'Indie', 'Strategy', 'Adventure']",6.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Nova Ideas
666070,2,Atriagames,"['Adventure', 'Indie']",Grav Grav Gravity,2017-11-03,"['Adventure', 'Indie', 'Platformer']",0.99,['Single-player'],FlashBack media
666080,1,As-key,"['Indie', 'RPG']",伝創記IV ~if~,2017-02-28,"['Sexual Content', 'Nudity', 'RPG', 'Indie']",9.99,['Single-player'],As-key
666200,3,Subvert Games,"['Action', 'Casual', 'Free to Play', 'Indie', 'Massively Multiplayer']",Of Guards and Thieves - Map Workshop,2017-07-10,"['Free to Play', 'Massively Multiplayer', 'Indie', 'Casual', 'Action']",Free,"['Multi-player', 'Online Multi-Player', 'MMO', 'Online Co-op', 'Cross-Platform Multiplayer', 'Downloadable Content', 'Steam Trading Cards', 'Steam Cloud', 'Includes level editor']",Subvert Games
666320,1,Will Carlough,"['Action', 'Indie']",Watergate Xtreme,2017-08-06,"['Action', 'Indie', '4 Player Local', 'Local Multiplayer']",2.99,"['Multi-player', 'Local Multi-Player', 'Partial Controller Support']",Will Carlough
667340,2,PiFTy,"['Adventure', 'Indie']",Anxiety,2017-06-25,"['Indie', 'Adventure', 'Pixel Graphics']",0.99,"['Single-player', 'Full controller support']",PiFTy
667420,1,Errigar Games,"['Action', 'Adventure', 'Indie']",Redium,2017-11-10,"['Action', 'Indie', 'Adventure', 'Gore']",1.99,"['Single-player', 'Steam Achievements']",Errigar Games
667760,3,Flying Interactive,"['Action', 'Indie']",Super Lumi Live,2017-09-05,"['Action', 'Indie', 'Platformer', 'Retro', 'Singleplayer', '2D']",9.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats', 'Steam Leaderboards']",Gemi Games
667880,1,Kyon Games,"['Casual', 'Indie', 'Early Access']",Dog Theatre,2017-07-21,"['Early Access', 'Casual', 'Indie']",2.99,['Single-player'],Kyon Games
667920,3,Kev Jackson,"['Casual', 'Indie', 'Simulation', 'Strategy']",Survival Tycoon™,2017-07-15,"['Indie', 'Casual', 'Simulation', 'Strategy', 'Survival', 'Resource Management']",4.99,"['Single-player', 'Steam Achievements']",Kev Jackson
668730,3,Studio Desgraff,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",Legends Of Iona RPG,2017-08-22,"['Adventure', 'RPG', 'Casual', 'Strategy', 'Indie', 'Exploration', 'Action-Adventure', 'Action RPG', 'JRPG', 'Education', 'Software Training']",12.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Studio Desgraff
668800,1,NoTime Studios,"['Action', 'Indie']",OtterBash,2017-07-07,"['Action', 'Indie']",9.99,"['Multi-player', 'Local Multi-Player', 'Shared/Split Screen', 'Partial Controller Support']",NoTime Studios
668830,4,Outlaw Wars,"['Action', 'Indie', 'Strategy', 'Early Access']",Raid On Coasts,2017-08-12,"['Early Access', 'Action', 'Indie', 'Strategy']",6.99,"['Single-player', 'Steam Achievements']",Outlaw Wars
668890,2,Shoho Games,"['Casual', 'Indie', 'Simulation']",Hiking Simulator 2017,2017-08-25,"['Simulation', 'Casual', 'Indie', 'Walking Simulator', 'Great Soundtrack']",0.99,['Single-player'],Shoho Games
669280,2,Mia Blais-Côté,"['Casual', 'Simulation']",Les Quatre Alices,2017-08-28,"['Casual', 'Simulation', 'Visual Novel', 'Singleplayer', 'Short', 'Female Protagonist', 'Indie', 'RPGMaker', 'Multiple Endings', 'Psychological Horror']",1.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Mia Blais-Côté
669310,1,GooDCrafter,"['Indie', 'RPG']",Brave Path,2017-07-26,"['Indie', 'RPG']",4.99,"['Single-player', 'Steam Cloud']",GooDCrafter
669380,13,Golden Unicorn Gaming Inc,"['Action', 'Adventure', 'Indie', 'RPG', 'Strategy']",Astoria: The Holders of Power Saga,2017-08-02,"['Adventure', 'Indie', 'Action', 'Strategy', 'RPGMaker', 'RPG', 'Turn-Based Combat', 'Pixel Graphics']",4.99,"['Single-player', 'Full controller support']",Golden Unicorn Gaming Inc
670900,82,704 Games Company,['Racing'],NASCAR Heat 2,2017-09-12,['Racing'],39.99,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Local Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support']",Monster Games
670910,2,"Hashplay, Inc.","['Action', 'Simulation']",AHTS Ship Simulator,2017-07-25,"['Simulation', 'Action', 'VR']",13.99,['Single-player'],"Hashplay, Inc."
670940,1,Griffin Snow,"['Indie', 'RPG']",The Voice in the Void,2017-08-01,"['Indie', 'RPG']",9.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Griffin Snow
671240,6,Forever Entertainment S. A.,"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",Seven boys 2,2017-09-15,"['Simulation', 'Adventure', 'Indie', 'Casual', 'RPG', 'Strategy', 'Otome', 'Visual Novel', 'Anime']",3.99,"['Single-player', 'Steam Achievements']",橙光游戏
671650,5,Atomic Wolf,"['Action', 'Casual', 'Indie']",Mad Age &amp; This Guy,2017-10-24,"['Indie', 'Action', 'Casual', 'Pixel Graphics']",9.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Atomic Wolf
671700,40,14 Hours Productions,"['Action', 'Adventure', 'Indie']",Dead Horizon,2017-08-11,"['Indie', 'Action', 'Adventure', 'Pixel Graphics', 'Western', 'Female Protagonist', 'Great Soundtrack']",Free to Play,['Single-player'],14 Hours Productions
672290,1,Anea_Duo_Dev,"['Adventure', 'Casual', 'Indie']",Magic Forest,2017-09-01,"['Indie', 'Adventure', 'Casual']",0.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Sultan.emr
673010,1,lightUP,"['Adventure', 'Casual', 'Indie']",WILOO,2017-08-03,"['Adventure', 'Indie', 'Casual', 'Platformer', 'Hand-drawn', '2D', 'Great Soundtrack']",3.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",lightUP
673190,9,3DClouds.it,"['Action', 'Indie', 'Racing', 'Sports', 'Early Access']",All-Star Fruit Racing,2017-09-04,"['Early Access', 'Racing', 'Family Friendly', 'Split Screen', 'Multiplayer', 'Funny', 'Action', 'Indie', 'Sports', 'Cartoony', 'Female Protagonist', 'Casual', 'Parody', 'Time Attack', '4 Player Local']",14.99,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Stats']",3DClouds.it
673430,6,Rainbow Games,"['Casual', 'Free to Play']",Mahjong Magic Islands,2017-10-24,"['Free to Play', 'Casual']",Free to Play,"['Single-player', 'In-App Purchases']",Rainbow Games
674040,10,putilin_industries,"['Action', 'Adventure', 'Casual', 'Indie']",Achievement Hunter: Begins,2017-08-04,"['Indie', 'Action', 'Adventure', 'Casual']",0.99,"['Single-player', 'Steam Achievements']",putilin_industries
674190,6,Interplay,['Strategy'],Conquest of the New World,1996-12-31,['Strategy'],9.99,"['Single-player', 'Online Multi-Player']",Quicksilver Software
674330,13,"Defend the Cake, LLC","['Indie', 'Strategy']",Defend the Cake,2017-12-01,"['Strategy', 'Indie', 'Tower Defense', 'Puzzle', 'Family Friendly', 'Singleplayer', 'Cartoony', 'Stylized', 'Cute']",4.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']","Defend the Cake, LLC"
674800,1,ClickGames,"['Adventure', 'Casual', 'Indie']",Tailwind,2017-07-28,"['Adventure', 'Indie', 'Casual', 'Puzzle']",2.99,"['Single-player', 'Steam Achievements']",ClickGames
675160,1,SQUIX Games,"['Action', 'Casual', 'Indie', 'Early Access']",Soldier Killer,2017-08-15,"['Early Access', 'Action', 'Indie', 'Casual']",3.99,['Single-player'],SQUIX Games
675530,1,Dracula's Cave,"['Action', 'Adventure', 'Casual', 'Indie']",M1: A Death in the Desert,2017-08-08,"['Adventure', 'Indie', 'Casual', 'Action']",2.99,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud']",Dracula's Cave
675810,18,YourFunWorld Studios,"['Free to Play', 'Indie', 'Strategy']",Bang! Howdy,2017-07-01,"['Free to Play', 'Strategy', 'Indie', 'Multiplayer', 'Western']",Free To Play,"['Single-player', 'Online Multi-Player', 'Online Co-op', 'Cross-Platform Multiplayer']","YourFunWorld Studios,Grey Havens"
675830,1,Ventura Science,['Indie'],Pulses - Crystal Journeys,2017-09-11,['Indie'],3.99,"['Single-player', 'Steam Achievements', 'Steam Leaderboards']",Ventura Science
675980,1,Евгений Алемжин,"['Casual', 'Indie']",Atomic Sky,2017-08-29,"['Indie', 'Casual']",1.99,['Single-player'],Evgeniy Alemzhin
676000,2,Tower Up Studios,"['Action', 'Casual', 'Indie']",Bloody Mice,2017-08-19,"['Action', 'Indie', 'Casual']",0.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']",Tower Up Studios
676430,19,"Hamster On Coke Games, Maciej Targoni","['Casual', 'Indie']",PUSH,2017-10-18,"['Casual', 'Indie', 'Puzzle', 'Minimalist']",0.99,"['Single-player', 'Steam Achievements']","Maciej Targoni,Michal Pawlowski"
676730,6,Dio Alias Games,"['Adventure', 'Indie']",Behind The Door,2017-08-16,"['Indie', 'Adventure', 'Puzzle', 'Horror']",1.99,['Single-player'],Dio Alias Games
676830,5,Fourfold Games,"['Adventure', 'Indie', 'RPG', 'Strategy', 'Early Access']",Xenomarine,2017-10-25,"['Early Access', 'Indie', 'Adventure', 'RPG', 'Strategy', 'Rogue-like']",9.99,"['Single-player', 'Steam Achievements']",Fourfold Games
676910,2,AGM PLAYISM,"['Indie', 'Strategy']",Magic Potion Destroyer,2017-09-26,"['Indie', 'Strategy', 'Casual', 'Singleplayer', '2D', 'Pixel Graphics', 'Mouse only', 'Fantasy', 'Resource Management', 'Cute', 'Great Soundtrack']",9.99,"['Single-player', 'Steam Achievements']",ARTIFACTS
677220,1,Shaman Game Studios,['Casual'],Silver Tale,2017-08-11,"['Casual', 'Match 3']",6.99,['Single-player'],Playcademy
677230,1,Microïds Indie,"['Casual', 'Indie']",Around the Words,2017-08-08,"['Casual', 'Indie']",3.99,['Single-player'],3DDUO
677790,3,Team Fork,"['Adventure', 'Indie']",SOULS,2017-08-14,"['Indie', 'Adventure', 'Visual Novel', 'Story Rich', 'Anime', 'Psychological', 'Atmospheric']",6.99,['Single-player'],Team Fork
677820,4,SugGames,"['Indie', 'Simulation', 'Strategy']",BusinessMan,2017-07-28,"['Indie', 'Simulation', 'Strategy']",11.99,['Single-player'],SugGames
678090,4,Videojuegos Fermín,"['Adventure', 'Free to Play', 'Indie']",Symploké: La Leyenda de Gustavo Bueno (Capítulo 1),2017-08-07,"['Free to Play', 'Indie', 'Adventure', 'Point & Click', 'Comedy', 'Political', 'Episodic', 'Philisophical', 'Choose Your Own Adventure']",Free To Play,['Single-player'],Videojuegos Fermín
678450,2,Gamepainters,"['Action', 'Indie', 'Simulation', 'Sports', 'Early Access']",Full-On Paintball,2017-09-11,"['Early Access', 'Action', 'Indie', 'Simulation', 'Sports']",14.99,"['Single-player', 'Multi-player', 'Online Multi-Player']",Gamepainters
678670,2,Dagestan Technology,"['Casual', 'Indie']",Best Time Kill,2017-09-15,"['Indie', 'Casual']",0.99,"['Single-player', 'Steam Achievements']",Anatoliy Loginovskikh
678870,2,Spiez,,EatWell,2017-07-27,"['Indie', 'Rogue-lite', 'Retro', 'Perma Death']",1.99,"['Single-player', 'Steam Achievements']",Spiez
679510,5,ExclexGame,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",Steel Punk Ball,2017-07-24,"['Strategy', 'Adventure', 'Action', 'Indie', 'Casual']",1.99,['Single-player'],ExclexGame
680120,2,Urban_People,"['Action', 'Adventure', 'Casual', 'Indie']",The Moon Night,2017-07-17,"['Action', 'Indie', 'Casual', 'Adventure']",0.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud']",FarBox Games
680440,1,Nincent,"['Animation &amp; Modeling', 'Utilities', 'Video Production', 'Early Access']",Wallpaper Transformer,2017-09-13,"['Early Access', 'Video Production', 'Utilities', 'Animation & Modeling']",4.99,,Nincent
680890,4,"Flaming Bat Studios, Bareware Studios","['Action', 'Casual', 'Indie', 'Strategy']",Where the Money Is,2017-08-30,"['Casual', 'Action', 'Indie', 'Strategy']",3.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']","Flaming Bat Studios,Bareware Studios"
680980,43,Unbound Creations,"['Adventure', 'Indie']",HEADLINER,2017-10-03,"['Indie', 'Adventure', 'Multiple Endings', 'Story Rich', 'Replay Value', 'Singleplayer', 'Dystopian', 'Political', 'Choices Matter', 'Simulation', '2D', 'Politics', 'Short', 'Point & Click', 'Puzzle', 'Pixel Graphics', 'Atmospheric', 'Casual', 'Funny', 'Violent']",2.99,"['Single-player', 'Steam Achievements', 'Captions available']",Unbound Creations
681910,2,SIFAKA DIGITAL,"['Casual', 'Indie']",Plandzz,2017-08-12,"['Indie', 'Casual', 'Puzzle']",0.99,"['Single-player', 'Steam Achievements']",Brzezinski
682350,2,PalfreyGames,"['Action', 'Adventure', 'Casual', 'Indie']",Gnome Light,2017-07-31,"['Adventure', 'Action', 'Casual', 'Indie', 'Great Soundtrack', 'Family Friendly', 'Exploration', 'Fantasy', 'Singleplayer', 'Story Rich', 'Funny', 'Puzzle', 'Third Person', 'Hidden Object', 'Dark', 'Stylized', 'Replay Value', 'Difficult']",4.99,['Single-player'],Palfrey Games
682630,2,GamersHype Productions,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy', 'Early Access']",Box Maze 2 : Agent Cubert,2017-09-25,"['Early Access', 'Action', 'Adventure', 'Indie', 'Casual', 'Strategy']",0.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Stats']",GamersHype Productions
682730,3,skrimm8,"['Casual', 'Indie']",Hearing,2017-08-07,"['Indie', 'Casual', 'First-Person', 'Exploration', 'Short', 'Open World', 'Walking Simulator', 'Singleplayer', 'Adventure', 'Hidden Object']",0.99,['Single-player'],skrimm8
682780,1,SeekSick6,"['Casual', 'Indie']",Breaking Good,2017-08-04,"['Casual', 'Indie', 'Match 3', 'Education', 'Puzzle', 'Relaxing']",4.99,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards']",SeekSick6
682910,5,EasyGames,"['Action', 'Adventure', 'Indie']",No Lights,2017-08-07,"['Action', 'Adventure', 'Indie']",0.99,"['Single-player', 'Steam Achievements']",Cubamano
682970,27,Talpel Games,"['Action', 'Free to Play', 'Indie']",MineFight,2017-09-23,"['Free to Play', 'Indie', 'Action', 'Multiplayer']",Free To Play,"['Local Multi-Player', 'Shared/Split Screen']",Talpel Games
683230,1,Plug In Digital,"['Action', 'Adventure', 'Indie']",Defendoooooor!!,2017-08-31,"['Indie', 'Action', 'Adventure', 'Tower Defense', '2D', 'Fast-Paced', 'Great Soundtrack', 'Arcade', 'Sci-fi', 'Difficult', 'Minimalist', 'Pixel Graphics', 'Funny', 'Singleplayer', 'Cartoony', 'Short', 'Atmospheric', 'Steampunk', 'Action-Adventure', 'Platformer']",3.99,['Single-player'],White Dog
683280,13,Ghostlight LTD,"['Adventure', 'RPG', 'Strategy']",Omega Quintet,2017-12-15,"['RPG', 'Adventure', 'Strategy', 'Anime', 'JRPG', 'Singleplayer']",29.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud']",Idea Factory
683570,1,VT Publishing,"['Action', 'Adventure', 'Casual', 'RPG']",Cludbugz's Twisted Magic,2017-08-04,"['Casual', 'Action', 'Adventure', 'RPG']",8.99,['Single-player'],Virtual Top
683890,4,spdr870,"['Indie', 'Strategy']",Operation Sheep Defense,2017-08-02,"['Strategy', 'Indie', 'Tower Defense']",1.99,"['Single-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Includes level editor']",spdr870
684060,1,Choice of Games,"['Adventure', 'Indie', 'RPG']",The Hero Unmasked!,2017-07-27,"['Adventure', 'Indie', 'RPG', 'Choices Matter', 'Choose Your Own Adventure', 'Text-Based']",6.99,"['Single-player', 'Steam Achievements', 'Captions available', 'Steam Cloud']",Choice of Games
684130,2,RaleachGamesStudio,"['Action', 'Massively Multiplayer', 'RPG', 'Simulation']",Crimson Tide: Operation Online,2017-08-17,"['Action', 'Simulation', 'Massively Multiplayer', 'Violent', 'RPG', 'Gore', 'Shooter', 'Team-Based', 'War', 'PvP', 'Online Co-Op', 'FPS', 'First-Person', 'Tactical', 'Strategy']",4.99,"['Single-player', 'Multi-player', 'Online Multi-Player', 'Steam Achievements', 'Partial Controller Support', 'Stats', 'Steam Leaderboards']",RaleachGamesStudio
684250,1,一杯烟雨游戏工作室,"['Casual', 'Free to Play', 'Indie', 'Strategy']",月之暗面 The Dark Side Of The Moon,2017-08-19,"['Free to Play', 'Indie', 'Casual', 'Strategy']",Free To Play,"['Single-player', 'Online Multi-Player']",一杯烟雨游戏工作室
684430,2,张公子,['Indie'],JU,2017-10-19,['Indie'],0.99,"['Single-player', 'Steam Achievements', 'Steam Cloud']",张公子
684820,2,starmops,"['Action', 'Adventure', 'Indie']",Singularity Roller,2017-08-13,"['Indie', 'Action', 'Adventure']",4.99,"['Single-player', 'Steam Achievements', 'Partial Controller Support']",starmops
685020,4,Spacevb Studio,"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",Spacecraft,2017-08-22,"['Adventure', 'Indie', 'Casual', 'Simulation', 'Action']",0.99,['Single-player'],Spacevb Studio
